département;Ville;longitude;Latitude
11;SAINT-AMANS;1.88639;43.2273
11;PEYREFITTE-DU-RAZES;2.01667;43.0667
11;CENNE-MONESTIES;2.11667;43.3333
11;LACOMBE;2.23333;43.4
11;ORNAISONS;2.83333;43.1833
11;LABASTIDE-ESPARBAIRENQUE;2.41667;43.3833
11;MONTREAL;2.15;43.2
11;LAURE-MINERVOIS;2.51667;43.2667
11;CONILHAC-CORBIERES;2.71667;43.1833
11;COUDONS;2.11667;42.8667
11;GAJA-ET-VILLEDIEU;2.2;43.0833
11;SIGEAN;2.98333;43.0333
11;COUIZA;2.25;42.95
11;ALBAS;2.73333;43
11;BELCASTEL-ET-BUC;2.36667;43.0333
11;MONTFERRAND;1.81667;43.3667
11;RIEUX-MINERVOIS;2.58333;43.2833
11;MONTIRAT;2.45;43.1667
11;VILLAR-EN-VAL;2.46667;43.0833
11;HOMPS;2.71667;43.2667
11;SAINT-JULIEN-DE-BRIOLA;1.93333;43.15
11;PENNAUTIER;2.33333;43.25
11;MALVES-EN-MINERVOIS;2.44056;43.2523
11;COUFFOULENS;2.3;43.1667
11;NEVIAN;2.9;43.2167
11;ROUFFIAC-DES-CORBIERES;2.55;42.8833
11;RIBOUISSE;1.91667;43.1833
11;SALLES-SUR-L'HERS;1.78333;43.3
11;CAUDEVAL;1.95;43.0667
11;LESPINASSIERE;2.55;43.4
11;PLAIGNE;1.81667;43.1667
11;SAINT-SERNIN;1.8;43.2333
11;MALVIES;2.18333;43.1167
11;MONTMAUR;1.85;43.4
11;VILLEFLOURE;2.38333;43.1167
11;SAINT-PIERRE-DES-CHAMPS;2.6;43.05
11;BAGES;2.99111;43.1234
11;PIEUSSE;2.23333;43.0833
11;BOUTENAC;2.8;43.1333
11;MIRAVAL-CABARDES;2.36667;43.3833
11;BROUSSES-ET-VILLARET;2.26667;43.35
11;CONILHAC-DE-LA-MONTAGNE;2.19167;42.9833
11;PAYRA-SUR-L'HERS;1.86667;43.2667
11;BELLEGARDE-DU-RAZES;2.01667;43.1
11;SALLES-D'AUDE;3.11667;43.2333
11;ARGELIERS;2.91667;43.3167
11;SAINT-DENIS;2.21667;43.3667
11;BOURIGEOLE;2.13333;42.9833
11;RUSTIQUES;2.48333;43.2167
11;LAVALETTE;2.28333;43.1833
11;POMY;2.05;43.05
11;VILLEFORT;2.03306;42.9547
11;LIMOUSIS;2.41667;43.3333
11;MOUSSOULENS;2.23333;43.2833
11;BOURIEGE;2.16667;42.9833
11;BELFLOU;1.78333;43.3167
11;LAURABUC;1.98333;43.25
11;SAINT-JEAN-DE-BARROU;2.83333;42.95
11;CAMPAGNA-DE-SAULT;2.05;42.7667
11;FLEURY;3.135;43.2284
11;ROQUEFORT-DE-SAULT;2.2;42.75
11;PECHARIC-ET-LE-PY;1.83333;43.1833
11;DUILHAC-SOUS-PEYREPERTUSE;2.56639;42.8634
11;SEIGNALENS;1.95;43.1
11;BELFORT-SUR-REBENTY;2.05;42.8333
11;MONTCLAR;2.25;43.1333
11;CAMPS-SUR-L'AGLY;2.43333;42.8667
11;PEYRENS;1.98333;43.3667
11;MONTGRADAIL;2.03333;43.1167
11;LA CASSAIGNE;2;43.2
11;PUILAURENS;2.3;42.8167
11;CAMPAGNE-SUR-AUDE;2.2;42.9167
11;VILLESEQUE-DES-CORBIERES;2.85;43.0167
11;SAINT-BENOIT;2.06667;43.0167
11;COMUS;1.88333;42.8167
11;FITOU;2.98333;42.9
11;LE CLAT;2.16667;42.7833
11;CITOU;2.55;43.3833
11;MARSA;2.15;42.8167
11;ARTIGUES;2.21667;42.8
11;AURIAC;2.5;42.9333
11;FRAISSE-CABARDES;2.275;43.325
11;CAHUZAC;1.85;43.1833
11;MAILHAC;2.83333;43.3
11;CAPENDU;2.56667;43.1833
11;VILLEDAIGNE;2.86667;43.2167
11;PEXIORA;2.03333;43.2667
11;GINESTAS;2.88333;43.2667
11;AJAC;2.15;43.05
11;CUCUGNAN;2.6;42.85
11;CRUSCADES;2.81667;43.1833
11;LA REDORTE;2.65306;43.2523
11;SAINT-POLYCARPE;2.3;43.0333
11;MARCORIGNAN;2.91667;43.2333
11;LA DIGNE-D'AVAL;2.18333;43.05
11;BAGNOLES;2.43667;43.2712
11;BOUISSE;2.45;42.9833
11;BRAM;2.11667;43.25
11;PORT-LA-NOUVELLE;3.05;43.0167
11;MONTAZELS;2.25;42.95
11;SAINT-JEAN-DE-PARACOL;2.11667;42.9333
11;FONTCOUVERTE;2.7;43.1667
11;MONTOLIEU;2.21667;43.3
11;MONTREDON-DES-CORBIERES;2.92584;43.1914
11;VENTENAC-CABARDES;2.28333;43.2667
11;VILLENEUVE-LA-COMPTAL;1.93333;43.2833
11;CAUNES-MINERVOIS;2.53333;43.3167
11;VILLARZEL-CABARDES;2.46667;43.2833
11;AIGUES-VIVES;2.53334;43.2309
11;PECH-LUNA;1.83333;43.2167
11;CASTANS;2.48333;43.4
11;FELINES-TERMENES;2.61667;42.9833
11;LAURAC;1.98333;43.2333
11;LA BEZOLE;2.1;43.0333
11;ALZONNE;2.18333;43.2667
11;LA SERPENT;2.18333;42.9667
11;SAINTE-EULALIE;2.21667;43.25
11;CASTELRENG;2.13333;43.0333
11;MOUSSAN;2.95;43.2333
11;ROUFFIAC-D'AUDE;2.3;43.1167
11;FENDEILLE;1.95;43.2667
11;SAISSAC;2.16667;43.3667
11;SERVIES-EN-VAL;2.51667;43.0833
11;FESTES-ET-SAINT-ANDRE;2.15;42.9667
11;LAGRASSE;2.61667;43.1
11;BLOMAC;2.6;43.2
11;ALAIGNE;2.1;43.1167
11;VILLESPY;2.08333;43.3167
11;SAINT-HILAIRE;2.31667;43.1
11;QUIRBAJOU;2.18333;42.8333
11;VILLEMOUSTAUSSOU;2.36667;43.25
11;DONAZAC;2.11667;43.0833
11;POMAS;2.3;43.1167
11;ISSEL;1.98333;43.3667
11;RIEUX-EN-VAL;2.53333;43.0833
11;FONTJONCOUSE;2.78333;43.05
11;JONQUIERES;2.72945;43.04
11;PARAZA;2.83333;43.25
11;BOUILHONNAC;2.43333;43.2333
11;FA;2.18333;42.9333
11;BERRIAC;2.41667;43.2167
11;LEUCATE;3.03333;42.9167
11;ROUBIA;2.8;43.25
11;VALMIGERE;2.36667;42.9833
11;AXAT;2.23333;42.8
11;FONTIES-D'AUDE;2.45;43.1833
11;MISSEGRE;2.36667;43
11;PRADELLES-CABARDES;2.45;43.4
11;FENOUILLET-DU-RAZES;2.01667;43.15
11;LES MARTYS;2.31667;43.4
11;LANET;2.5;42.9667
11;BREZILHAC;2.06667;43.1667
11;CAUDEBRONDE;2.3;43.3833
11;ROQUEFEUIL;2;42.8167
11;PUGINIER;1.95;43.3833
11;LAROQUE-DE-FA;2.56667;42.95
11;MONTLAUR;2.56667;43.1333
11;LEZIGNAN-CORBIERES;2.76667;43.2
11;ARAGON;2.31667;43.3
11;NEBIAS;2.11667;42.9
11;MAZEROLLES-DU-RAZES;2.06667;43.1333
11;SAINT-LOUIS-ET-PARAHOU;2.31667;42.85
11;VERAZA;2.3;42.9833
11;MAS-DES-COURS;2.41667;43.1167
11;CAUNETTE-SUR-LAUQUET;2.43333;43.0333
11;VILLEPINTE;2.1;43.2833
11;LAURAGUEL;2.16667;43.1
11;PALAJA;2.38333;43.1667
11;VILLEDUBERT;2.41667;43.2333
11;FONTIERS-CABARDES;2.24861;43.3706
11;VILLEGAILHENC;2.36667;43.2667
11;LUC-SUR-AUDE;2.26667;42.9667
11;SAINT-MARTIN-LE-VIEIL;2.15;43.2833
11;BARAIGNE;1.83333;43.3333
11;CAILHAU;2.13333;43.15
11;SAINT-MICHEL-DE-LANES;1.76667;43.3333
11;LEUC;2.33333;43.15
11;PAZIOLS;2.71667;42.85
11;LAPRADE;2.26667;43.4333
11;DOUZENS;2.6;43.1833
11;OUVEILLAN;2.96667;43.3
11;CAMPLONG-D'AUDE;2.65;43.1333
11;BIZE-MINERVOIS;2.88333;43.3167
11;MONTSERET;2.81667;43.1
11;MAYRONNES;2.53333;43.05
11;GREFFEIL;2.38333;43.0833
11;FRAISSE-DES-CORBIERES;2.86667;42.9667
11;CAMBIEURE;2.13333;43.1167
11;PORTEL-DES-CORBIERES;2.92195;43.0545
11;CONQUES-SUR-ORBIEL;2.40167;43.27
11;PEYROLLES;2.31667;42.9667
11;FERRAN;2.08333;43.15
11;BADENS;2.51667;43.2167
11;ARMISSAN;3.1;43.1833
11;SAINT-NAZAIRE-D'AUDE;2.9;43.2333
11;LA FORCE;2.1;43.2
11;CUBIERES-SUR-CINOBLE;2.46667;42.8667
11;SOUGRAIGNE;2.35;42.9
11;TREBES;2.43333;43.2167
11;SALVEZINES;2.31667;42.7833
11;VILLELONGUE-D'AUDE;2.08333;43.05
11;RIBAUTE;2.63333;43.1
11;LA PALME;2.99306;42.9748
11;COUSTOUGE;2.743;43.05
11;VILLESEQUELANDE;2.23333;43.2333
11;LAIRIERE;2.48333;43.0167
11;SAINT-COUAT-DU-RAZES;2.11667;43
11;CHALABRE;2;42.9833
11;MONTJOI;2.48333;43
11;VILLEMAGNE;2.13333;43.35
11;CASCASTEL-DES-CORBIERES;2.75;42.9833
11;FABREZAN;2.7;43.1333
11;PEYRIAC-DE-MER;2.96667;43.0833
11;COURSAN;3.06667;43.2333
11;CANET;2.84722;43.2287
11;MARSEILLETTE;2.55;43.2
11;LA TOURETTE-CABARDES;2.35;43.3833
11;DURBAN-CORBIERES;2.81667;43
11;ROQUEFERE;2.38333;43.3833
11;CAMURAC;1.91667;42.8
11;PADERN;2.66667;42.8667
11;ESCOULOUBRE;2.13333;42.7333
11;SAINT-ANDRE-DE-ROQUELONGUE;2.83333;43.1167
11;FERRALS-LES-CORBIERES;2.73333;43.15
11;LABECEDE-LAURAGAIS;2;43.3833
11;TOURREILLES;2.16667;43.0167
11;BELCAIRE;1.96667;42.8167
11;LASTOURS;2.38333;43.3333
11;ESPERAZA;2.21667;42.9333
11;ROQUECOURBE-MINERVOIS;2.65;43.2167
11;CAZALRENOUX;1.95;43.2
11;ALBIERES;2.48333;42.95
11;LE BOUSQUET;2.16667;42.75
11;RODOME;2.06667;42.8
11;FONTANES-DE-SAULT;2.08333;42.7667
11;BESSEDE-DE-SAULT;2.11667;42.7833
11;QUINTILLAN;2.71667;42.9667
11;GAJA-LA-SELVE;1.88333;43.2
11;ARQUES;2.38333;42.95
11;MOUX;2.65;43.1833
11;PEYREFITTE-SUR-L'HERS;1.83333;43.25
11;SAINT-MARTIN-DES-PUITS;2.56667;43.0333
11;SAINT-GAUDERIC;1.95;43.1167
11;VILLARZEL-DU-RAZES;2.21667;43.1333
11;CEPIE;2.25;43.1
11;SONNAC-SUR-L'HERS;1.98333;43
11;GRAMAZIE;2.08333;43.1333
11;SALLELES-CABARDES;2.43333;43.3167
11;BUGARACH;2.35;42.8833
11;LES ILHES;2.4;43.35
12;MURASSON;2.76667;43.7667
12;ALPUECH;2.85;44.75
12;ROUSSENNAC;2.25;44.45
12;VILLECOMTAL;2.56667;44.5333
12;SAINT-SATURNIN-DE-LENNE;3.01667;44.4167
12;PEYRUSSE-LE-ROC;2.13333;44.5
12;MONTSALES;1.98333;44.5
12;LA SALVETAT-PEYRALES;2.2;44.2167
12;VEZINS-DE-LEVEZOU;2.95;44.2833
12;BELCASTEL;2.33722;44.3887
12;MONTCLAR;2.65;43.9667
12;LA CAPELLE-BALAGUIER;1.93333;44.4333
12;TAYRAC;2.23333;44.2
12;QUINS;2.36667;44.2333
12;MUR-DE-BARREZ;2.65;44.85
12;AGEN-D'AVEYRON;2.68333;44.3667
12;CORNUS;3.16667;43.9
12;LAPANOUSE;3.03333;44.3333
12;BESSUEJOULS;2.7;44.5333
12;AYSSENES;2.77945;44.0695
12;NAJAC;1.98333;44.2167
12;LE VIBAL;2.75;44.3167
12;LE NAYRAC;2.66667;44.6167
12;CURAN;2.85;44.2
12;LUC-LA-PRIMAUBE;2.53333;44.3167
12;SAINT-LAURENT-DE-LEVEZOU;2.96667;44.2
12;COMPS-LA-GRAND-VILLE;2.56667;44.2333
12;REQUISTA;2.53333;44.0333
12;LUGAN;2.25889;44.4828
12;BRUSQUE;2.95;43.7667
12;CASTELNAU-PEGAYROLS;2.93333;44.1333
12;MELJAC;2.43333;44.1333
12;FOISSAC;2;44.5167
12;BOISSE-PENCHOT;2.21667;44.5833
12;BALSAC;2.45;44.4
12;AMBEYRAC;1.95;44.5167
12;VIMENET;2.91667;44.4
12;SAINT-ROME-DE-CERNON;2.96667;44.0167
12;VERRIERES;3.05806;44.2014
12;CALMELS-ET-LE-VIALA;2.75;43.95
12;LAISSAC;2.83333;44.3833
12;LA FOUILLADE;2.05;44.2333
12;POUSTHOMY;2.61667;43.85
12;SAUVETERRE-DE-ROUERGUE;2.31667;44.2167
12;AURIAC-LAGAST;2.58333;44.15
12;PEYRELEAU;3.21667;44.1833
12;SAINT-HIPPOLYTE;2.59167;44.7083
12;SALLES-LA-SOURCE;2.51667;44.4333
12;SAINT-REMY;2.03333;44.4
12;SAINT-ROME-DE-TARN;2.9;44.05
12;ESPEYRAC;2.51667;44.6167
12;CLAIRVAUX-D'AVEYRON;2.41667;44.4167
12;SEBAZAC-CONCOURES;2.6;44.4167
12;MONTPEYROUX;2.81667;44.6333
12;BALAGUIER-SUR-RANCE;2.58333;43.9
12;LES ALBRES;2.16667;44.55
12;TAURIAC-DE-CAMARES;3.03333;43.7833
12;SAINT-IZAIRE;2.71667;43.9667
12;VERSOLS-ET-LAPEYRE;2.95;43.9
12;SALLES-CURAN;2.8;44.1833
12;SEVERAC-LE-CHATEAU;3.06667;44.3167
12;LA ROUQUETTE;1.96667;44.3
12;COMPEYRE;3.1;44.1667
12;VILLEFRANCHE-DE-PANAT;2.71667;44.0833
12;VEYREAU;3.3;44.1833
12;SAVIGNAC;1.96667;44.3667
12;FLAGNAC;2.25;44.6167
12;SAINTE-JULIETTE-SUR-VIAUR;2.51667;44.2167
12;BERTHOLENE;2.78333;44.3833
12;BOURNAZEL;2.29834;44.4609
12;GRAND-VABRE;2.36667;44.6333
12;AUZITS;2.33333;44.5
12;SAINT-FELIX-DE-LUNEL;2.53333;44.5667
12;SEVERAC-L'EGLISE;2.85;44.3667
12;SAINT-CHELY-D'AUBRAC;2.91667;44.5833
12;REBOURGUIL;2.76667;43.8833
12;SALLES-COURBATIES;2.08333;44.4667
12;MARTRIN;2.61667;43.9333
12;THERONDELS;2.76667;44.8833
12;VAILHOURLES;1.91667;44.3
12;SANVENSA;2.05;44.2833
12;BOUILLAC;2.16278;44.5745
12;CAUSSE-ET-DIEGE;2.04834;44.5139
12;ENTRAYGUES-SUR-TRUYERE;2.56667;44.65
12;CALMONT;2.5125;44.2487
12;BRASC;2.56667;43.9833
12;SAINT-PARTHEM;2.31667;44.6333
12;LA BASTIDE-SOLAGES;2.51667;43.95
12;RODELLE;2.61667;44.4833
12;CRANSAC;2.28333;44.5167
12;POMAYROLS;3.01667;44.4667
12;COUSSERGUES;2.88333;44.4167
12;MONTROZIER;2.75;44.4
12;GISSAC;2.93333;43.85
12;LACROIX-BARREZ;2.63333;44.7833
12;SAINT-SALVADOU;2.1;44.2833
12;LE MONASTERE;2.58333;44.35
12;CAMJAC;2.38333;44.1833
12;SAINT-SANTIN;2.21834;44.6489
12;FLORENTIN-LA-CAPELLE;2.63333;44.6333
12;NAUSSAC;2.08333;44.5167
12;SAINT-AMANS-DES-COTS;2.65;44.6833
12;SAINT-IGEST;2.08333;44.4333
12;LAGUIOLE;2.85;44.6833
12;GRAMOND;2.36667;44.2667
12;LA LOUBIERE;2.66667;44.3667
12;TREMOUILLES;2.65;44.25
12;SAINT-GENIEZ-D'OLT;2.98333;44.4667
12;RULLAC-SAINT-CIRQ;2.5;44.1333
12;CANET-DE-SALARS;2.76667;44.2333
12;SAINT-JEAN-ET-SAINT-PAUL;3;43.9333
12;SAINT-FELIX-DE-SORGUES;2.98333;43.8833
12;MONTEILS;1.99778;44.2656
12;CAMARES;2.88333;43.8167
12;HUPARLAC;2.78333;44.7
12;LE CLAPIER;3.18333;43.8333
12;CAMPUAC;2.6;44.5833
12;LIVINHAC-LE-HAUT;2.23333;44.5833
12;ASPRIERES;2.14556;44.5467
12;SAINT-LAURENT-D'OLT;3.11667;44.45
12;VAUREILLES;2.2;44.45
12;COMPOLIBAT;2.2;44.3667
12;ONET-LE-CHATEAU;2.53333;44.3833
12;CAMPAGNAC;3.08778;44.4183
12;NAUVIALE;2.41667;44.5167
12;LAVERNHE;3;44.3167
12;ANGLARS-SAINT-FELIX;2.21667;44.4167
12;SYLVANES;2.95;43.8333
12;RODEZ;2.56667;44.3333
12;SOULAGES-BONNEVAL;2.81667;44.6667
12;LA CAPELLE-BONANCE;3.01667;44.4333
12;LEDERGUES;2.45;44.0833
12;PRADES-SALARS;2.78333;44.2667
12;SAINTE-CROIX;1.96722;44.4264
12;PLAISANCE;2.54722;43.9267
12;LA SELVE;2.53333;44.1
12;ARVIEU;2.66667;44.1833
12;ESCANDOLIERES;2.35;44.4833
12;CRESPIN;2.3;44.05
12;BOUSSAC;2.36667;44.2833
12;SAINT-JEAN-DU-BRUEL;3.36667;44.0167
12;LA CRESSE;3.13333;44.1833
12;GABRIAC;2.8;44.45
12;L'HOSPITALET-DU-LARZAC;3.18333;43.9667
12;FLAVIN;2.6;44.2833
12;FIRMI;2.31667;44.5333
12;SAINT-ANDRE-DE-VEZINES;3.26667;44.15
12;PEUX-ET-COUFFOULEUX;2.86667;43.7667
12;SAINT-AFFRIQUE;2.88722;43.9592
12;SAINT-JEAN-DELNOUS;2.5;44.0333
12;PRADES-D'AUBRAC;2.95;44.5333
12;COUBISOU;2.73333;44.55
12;ESTAING;2.67167;44.5553
12;CASSUEJOULS;2.83333;44.7167
12;BALAGUIER-D'OLT;1.98333;44.5333
12;TAUSSAC;2.65;44.8333
12;MOYRAZES;2.43333;44.3333
12;VIVIEZ;2.21667;44.55
12;RIEUPEYROUX;2.23333;44.3
12;COMPREGNAC;2.96667;44.0833
12;SAINT-MARTIN-DE-LENNE;2.96667;44.4333
12;BRANDONNET;2.13333;44.3833
12;CAMPOURIEZ;2.61667;44.6833
12;ESPALION;2.76667;44.5167
12;NAUCELLE;2.35;44.2
12;CRUEJOULS;2.85;44.45
12;RIVIERE-SUR-TARN;3.13333;44.1833
12;LA BASTIDE-L'EVEQUE;2.15;44.3333
12;LAVAL-ROQUECEZIERE;2.63333;43.8
12;GAILLAC-D'AVEYRON;2.93333;44.35
12;LE TRUEL;2.76667;44.05
12;DURENQUE;2.61667;44.1
12;MELAGUES;3.01667;43.7333
12;LANUEJOULS;2.16028;44.425
12;LA COUVERTOIRADE;3.31667;43.9167
12;SAINTE-EULALIE-DE-CERNON;3.13333;43.9833
12;BOR-ET-BAR;2.08333;44.2
12;MONTJAUX;2.9;44.1
12;MONTBAZENS;2.23333;44.4833
12;LA CAPELLE-BLEYS;2.18333;44.3167
12;SEBRAZAC;2.66667;44.5333
12;LE FEL;2.53333;44.65
12;MUROLS;2.58333;44.75
12;MAYRAN;2.36667;44.3833
12;LESCURE-JAOUL;2.15;44.2333
12;TOULONJAC;2;44.3833
12;MILLAU;3.08333;44.1
12;CASTANET;2.29;44.2784
12;GALGAN;2.18333;44.5167
12;CONNAC;2.6;44.0167
12;VILLEFRANCHE-DE-ROUERGUE;2.05;44.35
12;SAINTE-GENEVIEVE-SUR-ARGENCE;2.75;44.8
12;CAPDENAC-GARE;2.08333;44.5667
12;MOURET;2.51667;44.5167
12;LESTRADE-ET-THOUELS;2.65;44.0667
12;VALADY;2.43333;44.45
12;BROMMAT;2.68333;44.8333
12;CABANES;2.3;44.1833
12;MARNHAGUES-ET-LATOUR;3.05;43.8833
12;CASSAGNES-BEGONHES;2.53333;44.1667
12;SAINT-SEVER-DU-MOUSTIER;2.7;43.7833
12;CREISSELS;3.05;44.0833
12;GOUTRENS;2.38333;44.4333
12;MANHAC;2.46667;44.25
12;SAINT-BEAULIZE;3.1;43.9
12;SAINT-GEORGES-DE-LUZENCON;2.98333;44.0667
12;SEGUR;2.83333;44.3
12;MOUNES-PROHENCOUX;2.78333;43.8
12;SAINT-SERNIN-SUR-RANCE;2.6;43.8833
12;PRUINES;2.5;44.5333
12;ROQUEFORT-SUR-SOULZON;2.98333;43.9833
12;AURELLE-VERLAC;2.98333;44.5333
12;MONTLAUR;2.83389;43.8792
12;FONDAMENTE;3.11667;43.8833
12;SAINT-SYMPHORIEN-DE-THENIERES;2.72889;44.7373
12;PONT-DE-SALARS;2.73333;44.2833
12;LA TERRISSE;2.81667;44.75
12;LA ROQUE-SAINTE-MARGUERITE;3.21667;44.1167
12;COMBRET;2.43333;44.5167
12;CURIERES;2.86667;44.65
12;AGUESSAC;3.1;44.15
12;SAINT-JEAN-D'ALCAPIES;2.98333;43.95
12;MONTFRANC;2.56667;43.85
12;DECAZEVILLE;2.25;44.55
12;GOLINHAC;2.58333;44.6167
12;SAINT-CHRISTOPHE-VALLON;2.4;44.4833
12;SONNAC;2.1;44.55
12;BUZEINS;2.96667;44.3667
12;AUBIN;2.25;44.5333
12;LUNAC;2.11667;44.2333
12;OLS-ET-RINHODES;1.96083;44.4664
12;CENTRES;2.41667;44.1667
12;LA BASTIDE-PRADINES;3.05;44
12;LA SERRE;2.68195;43.885
12;VITRAC-EN-VIADENE;2.83333;44.7833
12;NOAILHAC;2.37528;44.5659
12;SAINTE-RADEGONDE;2.63333;44.3333
12;VIALA-DU-PAS-DE-JAUX;3.05;43.95
12;SAUJAC;1.9;44.4833
12;SENERGUES;2.48333;44.6
12;PRIVEZAC;2.18333;44.4167
12;MURET-LE-CHATEAU;2.58333;44.5
12;PAULHE;3.1;44.15
12;PALMAS;2.83333;44.4
12;MORLHON-LE-HAUT;2.05;44.3333
12;CAMBOULAZET;2.45;44.2333
12;RIGNAC;2.3;44.4167
12;GRAISSAC;2.78333;44.7667
12;DRUELLE;2.5;44.35
12;MONTEZIC;2.65;44.7
12;COLOMBIES;2.35;44.35
12;CONQUES;2.4;44.6
12;LE CAYROL;2.8;44.6
12;SALVAGNAC-CAJARC;1.85;44.4667
12;TAURIAC-DE-NAUCELLE;2.3;44.15
12;VILLENEUVE;2.03333;44.4333
12;PRADINAS;2.26667;44.2333
12;PREVINQUIERES;2.23333;44.3667
12;ALMONT-LES-JUNIES;2.29334;44.5964
12;BARAQUEVILLE;2.43361;44.2778
12;BROQUIES;2.7;44
12;VABRE-TIZAC;2.15;44.2667
12;MARTIEL;1.91667;44.3667
12;MOSTUEJOULS;3.18333;44.2
12;VIALA-DU-TARN;2.88333;44.0667
12;TOURNEMIRE;3.01667;43.95
12;SAUCLIERES;3.36667;43.9667
12;VABRES-L'ABBAYE;2.85;43.9333
12;NANT;3.3;44.0167
12;ALRANCE;2.68333;44.1333
12;BELMONT-SUR-RANCE;2.76667;43.8167
12;SAINT-JUST-SUR-VIAUR;2.36667;44.1333
12;MARCILLAC-VALLON;2.46667;44.4667
12;SAINT-BEAUZELY;2.95;44.1667
12;SAINT-JUERY;2.69556;43.91
12;LA CAVALERIE;3.16667;44
12;CASTELNAU-DE-MANDAILLES;2.88333;44.5333
12;MALEVILLE;2.11667;44.4
12;VALZERGUES;2.21667;44.5
12;FAYET;2.95;43.8
12;BROUSSE-LE-CHATEAU;2.61667;44
12;SAINT-VICTOR-ET-MELVIEU;2.83333;44.05
12;CONDOM-D'AUBRAC;2.86667;44.6167
12;MONTAGNOL;3.01667;43.8333
12;CASTELMARY;2.25;44.1833
12;COUPIAC;2.58333;43.95
12;SALMIECH;2.56667;44.1833
12;RECOULES-PREVINQUIERES;2.96667;44.3333
12;DRULHE;2.11667;44.4667
12;SAINT-ANDRE-DE-NAJAC;2.05;44.1833
12;ARQUES;2.8;44.3167
12;LACALM;2.88333;44.7667
12;PIERREFICHE;2.95;44.45
12;SAINT-COME-D'OLT;2.81667;44.5167
12;SAINT-CYPRIEN-SUR-DOURDOU;2.41667;44.55
12;BOZOULS;2.71667;44.4667
12;OLEMPS;2.56667;44.35
12;LASSOUTS;2.86667;44.5
12;LAPANOUSE-DE-CERNON;3.1;44
12;CANTOIN;2.81667;44.8333
12;ARNAC-SUR-DOURDOU;2.93333;43.7333
12;SAINTE-EULALIE-D'OLT;2.93333;44.4667
12;SAINT-LEONS;2.98333;44.2167
12;LES COSTES-GOZON;2.8;44.0167
13;LA ROQUE-D'ANTHERON;5.31667;43.7167
13;CASSIS;5.53333;43.2167
13;PEYNIER;5.65;43.45
13;AUREILLE;4.95;43.7
13;CABANNES;4.95;43.8667
13;SENAS;5.08333;43.75
13;CHARLEVAL;5.25;43.7167
13;BARBENTANE;4.75;43.9
13;ORGON;5.03333;43.7833
13;CADOLIVE;5.55;43.3833
13;SAINT-REMY-DE-PROVENCE;4.83333;43.7833
13;MOLLEGES;4.95;43.8
13;EGUILLES;5.36667;43.5667
13;ISTRES;4.98333;43.5167
13;NOVES;4.9;43.8667
13;ROGNONAS;4.8;43.9
13;AIX-EN-PROVENCE;5.43333;43.5333
13;ROUSSET;5.62223;43.4823
13;ALLAUCH;5.48333;43.3333
13;LA FARE-LES-OLIVIERS;5.18333;43.55
13;SAINT-CANNAT;5.3;43.6167
13;BOULBON;4.68333;43.8667
13;BOUC-BEL-AIR;5.41667;43.45
13;PEYPIN;5.58333;43.3833
13;MIMET;5.5;43.4167
13;LA BOUILLADISSE;5.58333;43.4
13;CHATEAUNEUF-LE-ROUGE;5.56667;43.4833
13;BELCODENE;5.58333;43.4167
13;SAINT-MARC-JAUMEGARDE;5.51667;43.55
13;ROQUEFORT-LA-BEDOULE;5.61667;43.25
13;SAINT-VICTORET;5.23333;43.4167
13;SAINT-ANTONIN-SUR-BAYON;5.58333;43.5167
13;SALON-DE-PROVENCE;5.1;43.6333
13;LAMANON;5.08333;43.7
13;CEYRESTE;5.63333;43.2167
13;MARSEILLE;5.37639;43.2967
13;ROGNES;5.35;43.6667
13;EYRAGUES;4.83333;43.8333
13;PORT-SAINT-LOUIS-DU-RHONE;4.8;43.3833
13;MAILLANE;4.78333;43.8333
13;LE PUY-SAINTE-REPARADE;5.43333;43.6667
13;CHATEAURENARD;4.85;43.8833
13;MALLEMORT;5.18333;43.7333
13;LA BARBEN;5.18333;43.6333
13;CABRIES;5.38333;43.4333
13;SAINT-CHAMAS;5.03333;43.55
13;VERQUIERES;4.91667;43.8333
13;MAUSSANE-LES-ALPILLES;4.80389;43.7217
13;SAINT-MITRE-LES-REMPARTS;5.01667;43.45
13;ROGNAC;5.23333;43.4833
13;LES BAUX-DE-PROVENCE;4.8;43.75
13;PLAN-DE-CUQUES;5.46667;43.35
13;PLAN-D'ORGON;5;43.8
13;PUYLOUBIER;5.68333;43.5167
13;ARLES;4.63333;43.6667
13;VENELLES;5.48333;43.6
13;ALLEINS;5.16667;43.7
13;AUBAGNE;5.56667;43.2833
13;MARTIGUES;5.05;43.4
13;PORT-DE-BOUC;4.98333;43.4
13;VERNEGUES;5.16667;43.6833
13;GRAVESON;4.76667;43.85
13;GIGNAC-LA-NERTHE;5.23333;43.3917
13;VITROLLES;5.25;43.4667
13;TARASCON;4.66667;43.8
13;GREASQUE;5.55;43.4333
13;PEYROLLES-EN-PROVENCE;5.58333;43.65
13;SEPTEMES-LES-VALLONS;5.36667;43.4
13;MEYRARGUES;5.53333;43.6333
13;AURONS;5.15;43.6667
13;SAUSSET-LES-PINS;5.11667;43.3333
13;MIRAMAS;5;43.5833
13;BEAURECUEIL;5.55;43.5
13;FUVEAU;5.56667;43.45
13;SAINT-ETIENNE-DU-GRES;4.71667;43.7833
13;ROQUEVAIRE;5.6;43.35
13;LE THOLONET;5.51667;43.5167
13;SAINT-PAUL-LES-DURANCE;5.7;43.6833
